artist,track,release_title,release_year,label,release_id,duration
Soul Providers,Rise (Gardeweg Remix),The Annual 2000 - Made In Germany,2000,Ministry Of Sound,295315,2:43
Dominica (2),Gotta Let You Go (DJ Tonka Mix),The Annual 2000 - Made In Germany,2000,Ministry Of Sound,295315,1:44
Negrocan,Cada Vez (Grant Nelson Vocal Remix),The Annual 2000 - Made In Germany,2000,Ministry Of Sound,295315,3:35
Black Legend,You See The Trouble With Me (Sharam J Mix),The Annual 2000 - Made In Germany,2000,Ministry Of Sound,295315,3:51
DJ Tonka,Don't Be Afraid (To Let Yourself Go) (Straight Disco Mix),The Annual 2000 - Made In Germany,2000,Ministry Of Sound,295315,2:58
The Underdog Project,Summer Jam (2-Step Mix),The Annual 2000 - Made In Germany,2000,Ministry Of Sound,295315,3:43
Craig David,Fill Me In (Album Mix),The Annual 2000 - Made In Germany,2000,Ministry Of Sound,295315,3:42
Artful Dodger,Rewind (Radio Edit),The Annual 2000 - Made In Germany,2000,Ministry Of Sound,295315,2:50
"Chicane, Bryan Adams",Don't Give Up (Original Mix),The Annual 2000 - Made In Germany,2000,Ministry Of Sound,295315,4:07
Fragma,Toca's Miracle (Club Mix),The Annual 2000 - Made In Germany,2000,Ministry Of Sound,295315,4:16
"ATB, York",Fields Of Love (Original Club Mix),The Annual 2000 - Made In Germany,2000,Ministry Of Sound,295315,3:51
"The Thrillseekers, Sheryl Deane",Synaesthesia (Fly Away) (Paul Van Dyk Remix),The Annual 2000 - Made In Germany,2000,Ministry Of Sound,295315,3:03
Darude,Feel The Beat (Original Mix),The Annual 2000 - Made In Germany,2000,Ministry Of Sound,295315,2:13
Blank & Jones,The Nightfly (Extended Mix),The Annual 2000 - Made In Germany,2000,Ministry Of Sound,295315,4:08
Storm,Time To Burn (Original Mix),The Annual 2000 - Made In Germany,2000,Ministry Of Sound,295315,3:50
Mauro Picotto,Komodo (Save A Soul) (Megavoices Claxixx Mix),The Annual 2000 - Made In Germany,2000,Ministry Of Sound,295315,2:57
Des Mitchell,Welcome To The Dance (Mix 2),The Annual 2000 - Made In Germany,2000,Ministry Of Sound,295315,4:16
Darude,Sandstorm (Original Mix),The Annual 2000 - Made In Germany,2000,Ministry Of Sound,295315,4:49
Kai Tracid,Tiefenrausch (The Deep Blue) (Deep Blue Nrg Mix),The Annual 2000 - Made In Germany,2000,Ministry Of Sound,295315,4:07
