artist,track,release_title,release_year,label,release_id,duration
Triple X,Feel The Same,House All Stars,2001,Ministry Of Sound,355311,4:50
JDS,London Town (Original Mix),Ministry Presents New Brit House,1998,Ministry Of Sound,392779,5:02
Anthony & Georgio,Equilibrium (The Stuntmen's Heavyweight Mix),Ministry Presents New Brit House,1998,Ministry Of Sound,392779,4:12
Brain Bashers,Let's Move,Ministry Presents New Brit House,1998,Ministry Of Sound,392779,5:08
Chicane,Lost You Somewhere (Heliotropic Mix),Ministry Presents New Brit House,1998,Ministry Of Sound,392779,6:18
Montelimar,I'll Take U (LP Mix),Ministry Presents New Brit House,1998,Ministry Of Sound,392779,3:44
Brittany,Mont Blanc (Original Mix),Ministry Presents New Brit House,1998,Ministry Of Sound,392779,5:36
Armin van Buuren,Blue Fear (Trouser Enthusiasts EBE Instrumental),Ministry Presents New Brit House,1998,Ministry Of Sound,392779,5:06
"Tony De Vit, Petronella",Do What You Do (Club Mix),Ministry Presents New Brit House,1998,Ministry Of Sound,392779,5:10
Inner Sanctum (2),How Soon Is Now (Hybrid Remix),Ministry Presents New Brit House,1998,Ministry Of Sound,392779,4:30
Push (4),Firewall,Ministry Presents New Brit House,1998,Ministry Of Sound,392779,3:58
Cosmic Duo,Nu Energy,Ministry Presents New Brit House,1998,Ministry Of Sound,392779,5:15
Sonique,I Put A Spell On You (Club Mix),Ministry Presents New Brit House,1998,Ministry Of Sound,392779,3:58
Mother's Pride,Floribunda (Tall Paul Remix),Ministry Presents New Brit House,1998,Ministry Of Sound,392779,4:56
Comix (2),I Need Ya ... Humm!! (Hybrid Remix),Ministry Presents New Brit House,1998,Ministry Of Sound,392779,5:50
Next Generation (6),Drop The Bass (Mankey's Jumping & Pumping Mix),Ministry Presents New Brit House,1998,Ministry Of Sound,392779,3:45
Recall 22,Subenos Juntos (Original Mix),Ministry Presents New Brit House,1998,Ministry Of Sound,392779,5:00
Unknown Artist,Intro,Ministry Of Sound: Australian Tour 98,1998,Ministry Of Sound,439640,
The Funkjunkeez,Got  Funk (DJ Tonka's Remix),Ministry Of Sound: Australian Tour 98,1998,Ministry Of Sound,439640,
Dave Angel,Funk Music (DJ Tonka's Remix),Ministry Of Sound: Australian Tour 98,1998,Ministry Of Sound,439640,
Black Connection,Give Me Rhythm (Full Intention Club Mix),Ministry Of Sound: Australian Tour 98,1998,Ministry Of Sound,439640,
Joey Negro,Can't Get High Without You,Ministry Of Sound: Australian Tour 98,1998,Ministry Of Sound,439640,
The Face (3),Needin' U (Boss Anthem Mix),Ministry Of Sound: Australian Tour 98,1998,Ministry Of Sound,439640,
Fire Island,Shout To The Top (Club 69 Future Dub Mix),Ministry Of Sound: Australian Tour 98,1998,Ministry Of Sound,439640,
Size Queen,Music Funk (Funk Express Mix),Ministry Of Sound: Australian Tour 98,1998,Ministry Of Sound,439640,
Funky Green Dogs,Until The Day (Club 69 Future Mix),Ministry Of Sound: Australian Tour 98,1998,Ministry Of Sound,439640,
Jose Nuñez,In My Life (Da Dronez Dub),Ministry Of Sound: Australian Tour 98,1998,Ministry Of Sound,439640,
Djaimin,Open The Door (DJ Shorty's Zanzibar Mix),Ministry Of Sound: Australian Tour 98,1998,Ministry Of Sound,439640,
São Paulo,"Be Yourself, Be Free (Brazilia Mix)",Ministry Of Sound: Australian Tour 98,1998,Ministry Of Sound,439640,
DJ Dove,Feel The Sun (Nite Breed Station Identification Mix),Ministry Of Sound: Australian Tour 98,1998,Ministry Of Sound,439640,
Eddie Amador,House Music,Ministry Of Sound: Australian Tour 98,1998,Ministry Of Sound,439640,
Richard F.,Good Love,Ministry Of Sound: Australian Tour 98,1998,Ministry Of Sound,439640,
State Of Mind,Take Control (M&S Club Mix),Ministry Of Sound: Australian Tour 98,1998,Ministry Of Sound,439640,
Chicane,Offshore '97 (A Man Called Adam Mix),Ministry Of Sound: Australian Tour 98,1998,Ministry Of Sound,439640,
"Steve ""Silk"" Hurley, The Voices Of Life",The Word Is Love (Say The Word) (Silk's Anthem Instrumental / Mousse T Kinda Dope Mix / Silk's Anthem Of Life),Ministry Of Sound: Australian Tour 98,1998,Ministry Of Sound,439640,
Basement Jaxx,Fly Life (Cashmere Rmx),Ministry Of Sound: Australian Tour 98,1998,Ministry Of Sound,439640,
Danny Tenaglia,Elements,Ministry Of Sound: Australian Tour 98,1998,Ministry Of Sound,439640,
Mel O'Ween,The King,Ministry Of Sound: Australian Tour 98,1998,Ministry Of Sound,439640,
Soul Edge,Always With (Depump),Ministry Of Sound: Australian Tour 98,1998,Ministry Of Sound,439640,
Benji Candelario,The Rhythm,Ministry Of Sound: Australian Tour 98,1998,Ministry Of Sound,439640,
Chord Symbols,Teknastrom,Ministry Of Sound: Australian Tour 98,1998,Ministry Of Sound,439640,
Drop Out,Secret Studio,Ministry Of Sound: Australian Tour 98,1998,Ministry Of Sound,439640,
Three Drives,Greece 2000 (De Niro Mix),Ministry Of Sound: Australian Tour 98,1998,Ministry Of Sound,439640,
Grooveyard,Watch Me Now,Ministry Of Sound: Australian Tour 98,1998,Ministry Of Sound,439640,
Medway,Resurrection,Ministry Of Sound: Australian Tour 98,1998,Ministry Of Sound,439640,
X-Cabs,Engage,Ministry Of Sound: Australian Tour 98,1998,Ministry Of Sound,439640,
