artist,track,release_title,release_year,label,release_id,duration
Afterlife,Dub In Ya Mind (The Insatiable Mix),Simplicity Two Thousand,2000,Hed Kandi,111164,4:36
Afterlife,Falling,Simplicity Two Thousand,2000,Hed Kandi,111164,5:39
Afterlife,Show You Something (Chris Coco Balearic Beats Mix),Simplicity Two Thousand,2000,Hed Kandi,111164,6:32
Afterlife,Lo Delta,Simplicity Two Thousand,2000,Hed Kandi,111164,5:39
Afterlife,Deeper - Into Places (Silk Spinner Remix),Simplicity Two Thousand,2000,Hed Kandi,111164,6:35
Afterlife,Cry (Spoon Wizard Mix),Simplicity Two Thousand,2000,Hed Kandi,111164,6:26
Afterlife,Show You Something (Ambient Mix),Simplicity Two Thousand,2000,Hed Kandi,111164,5:04
Rui Da Silva,Touch Me,Deeper 01.02 - A Twisted Journey Into The Darker Side Of House,2002,Hed Kandi,134199,7:30
Tedd Patterson,Magnifique (Magnified Mix),Deeper 01.02 - A Twisted Journey Into The Darker Side Of House,2002,Hed Kandi,134199,7:50
Mim Grey,Where Are You Now,Deeper 01.02 - A Twisted Journey Into The Darker Side Of House,2002,Hed Kandi,134199,8:20
Afterlife,Sunrise (Roger's Summer Solstice Mix),Deeper 01.02 - A Twisted Journey Into The Darker Side Of House,2002,Hed Kandi,134199,7:00
Kidstuff,Alright,Deeper 01.02 - A Twisted Journey Into The Darker Side Of House,2002,Hed Kandi,134199,7:15
Flip Flop,In Stereo (Superchumbo Mix),Deeper 01.02 - A Twisted Journey Into The Darker Side Of House,2002,Hed Kandi,134199,8:15
Robert Armani,Circus Bells (Hardfloor Remix),Deeper 01.02 - A Twisted Journey Into The Darker Side Of House,2002,Hed Kandi,134199,8:45
Bonnie Bailey,Rise,Hed Kandi Summer Mix 2003,2003,Hed Kandi,215585,4:05
Late Night Alumni,Seemingly Sleepy,Hed Kandi Summer Mix 2003,2003,Hed Kandi,215585,3:39
Craig Jensen,Club Lonely (Rulers Of The Deep Remix),Hed Kandi Summer Mix 2003,2003,Hed Kandi,215585,4:55
"Light 4 Lines, Susanna Montero",Solamente (Jask's Thaisoul Latin Vision Mix),Hed Kandi Summer Mix 2003,2003,Hed Kandi,215585,4:42
Peyton,A Higher Place,Hed Kandi Summer Mix 2003,2003,Hed Kandi,215585,4:25
Mitchell & Dewbury,Rapping With The Gods (Eric Kupper DubSax Club Mix),Hed Kandi Summer Mix 2003,2003,Hed Kandi,215585,5:03
StoneBridge,Put Em High,Hed Kandi Summer Mix 2003,2003,Hed Kandi,215585,4:47
"Prospect Park, Linda Clifford",Spinnin',Hed Kandi Summer Mix 2003,2003,Hed Kandi,215585,4:47
Casa Jazz,La La Li (Problem Kid Vox),Hed Kandi Summer Mix 2003,2003,Hed Kandi,215585,5:04
Therese,Monkey,Hed Kandi Summer Mix 2003,2003,Hed Kandi,215585,3:54
Fuel (2),Do 4 Love (Andy Morris Mix),Hed Kandi Summer Mix 2003,2003,Hed Kandi,215585,5:09
"Big Bang Theory, Derek Conyer",Do U Got Funk?,Hed Kandi Summer Mix 2003,2003,Hed Kandi,215585,5:13
StoneBridge,Can't Get Enough,Can't Get Enough,2004,Hed Kandi,326931,4:59
StoneBridge,Give A Little,Can't Get Enough,2004,Hed Kandi,326931,5:14
StoneBridge,Put 'Em High,Can't Get Enough,2004,Hed Kandi,326931,5:26
StoneBridge,Once In A Lifetime,Can't Get Enough,2004,Hed Kandi,326931,5:23
StoneBridge,Show You How,Can't Get Enough,2004,Hed Kandi,326931,4:33
StoneBridge,Freak On,Can't Get Enough,2004,Hed Kandi,326931,4:41
StoneBridge,A Little Bit Crazy,Can't Get Enough,2004,Hed Kandi,326931,4:15
StoneBridge,Deeper Love,Can't Get Enough,2004,Hed Kandi,326931,5:41
StoneBridge,Desire,Can't Get Enough,2004,Hed Kandi,326931,5:46
